중공종,공정,세부공종,표준품셈 목차,규격,단위(표준품셈 기준),산근근거(작업조 1팀당 인원 및 장비구성),기능공1,기능공2,특별인부,보통인부,장비,투입 품,표준품셈,국토부 가이드라인,평균
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타8,ton,수량 0.941 기준,0,0,0,0,0.941,0.941,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타9,ton,수량 0.588 기준,0,0,0,0,0.588,0.588,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타10,ton,수량 4.706 기준,0,0,0,0,4.706,4.706,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타11,ton,수량 4.706 기준,0,0,0,0,4.706,4.706,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타12,ton,수량 4.706 기준,0,0,0,0,4.706,4.706,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타13,ton,수량 2.353 기준,0,0,0,0,2.353,2.353,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타14,ton,수량 9.412 기준,0,0,0,0,9.412,9.412,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타15,ton,수량 9.412 기준,0,0,0,0,9.412,9.412,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타16,ton,수량 9.412 기준,0,0,0,0,9.412,9.412,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타17,ton,수량 9.412 기준,0,0,0,0,9.412,9.412,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타18,ton,수량 4.706 기준,0,0,0,0,4.706,4.706,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타19,ton,수량 4.706 기준,0,0,0,0,4.706,4.706,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타20,ton,수량 14.118 기준,0,0,0,0,14.118,14.118,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-14 Tainter Gate Guide Metal 설치,기타21,ton,수량 2.353 기준,0,0,0,0,2.353,2.353,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,HolingThreading,ton,수량 3.22 기준,0,0,0,0,3.22,3.22,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,사도,ton,수량 4.3 기준,0,0,0,0,4.3,4.3,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,현도,ton,수량 18.66 기준,0,0,0,0,18.66,18.66,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,괘서,ton,수량 0.3 기준,0,0,0,0,0.3,0.3,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,교정,ton,수량 0.086 기준,0,0,0,0,0.086,0.086,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,절단,ton,수량 2 기준,0,0,0,0,2,2,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,절단,ton,수량 0.5 기준,0,0,0,0,0.5,0.5,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,기술,ton,수량 0.656 기준,0,0,0,0,0.656,0.656,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,관리,ton,수량 36.902 기준,0,0,0,0,36.902,36.902,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,제작,ton,수량 5.2 기준,0,0,0,0,5.2,5.2,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-15 Trash Rack 제작,정리,ton,수량 1.25 기준,0,0,0,0,1.25,1.25,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기술관리운반검측수정설치준비철근정리ChippingBeam설치Crane작업Beam설치crane작업,ton,수량 1.66 기준,0,0,0,0,1.66,1.66,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타1,ton,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타2,ton,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타3,ton,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타4,ton,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타5,ton,수량 0.1 기준,0,0,0,0,0.1,0.1,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타6,ton,수량 0.047 기준,0,0,0,0,0.047,0.047,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타7,ton,수량 0.047 기준,0,0,0,0,0.047,0.047,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타8,ton,수량 0.1 기준,0,0,0,0,0.1,0.1,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타9,ton,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타10,ton,수량 0.175 기준,0,0,0,0,0.175,0.175,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타11,ton,수량 0.18 기준,0,0,0,0,0.18,0.18,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-16 Trash Rack 설치,기타12,ton,수량 0.14 기준,0,0,0,0,0.14,0.14,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기술관리재료절단사도현도괘서절단교정단재가공괘서절단Edge가공용접교정Holing부분조립취부조정용접절단부분조립수정Grinding가조립조립해체도장준비도장운반조작동력조작보조검사,ton,"직종 7, 수량 1.6 기준",0,0,0,0,8.6,8.6,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타1,ton,수량 0.5 기준,0,0,0,0,0.5,0.5,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타2,ton,수량 0.2 기준,0,0,0,0,0.2,0.2,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타3,ton,수량 1.3 기준,0,0,0,0,1.3,1.3,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타4,ton,수량 0.28 기준,0,0,0,0,0.28,0.28,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타5,ton,수량 0.5 기준,0,0,0,0,0.5,0.5,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타6,ton,수량 1.3 기준,0,0,0,0,1.3,1.3,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타7,ton,수량 0.14 기준,0,0,0,0,0.14,0.14,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타8,ton,수량 0.14 기준,0,0,0,0,0.14,0.14,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타9,ton,수량 1 기준,0,0,0,0,1,1,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타10,ton,수량 0.75 기준,0,0,0,0,0.75,0.75,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타11,ton,수량 0.37 기준,0,0,0,0,0.37,0.37,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타12,ton,수량 2.5 기준,0,0,0,0,2.5,2.5,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타13,ton,수량 6.8 기준,0,0,0,0,6.8,6.8,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타14,ton,수량 0.08 기준,0,0,0,0,0.08,0.08,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타15,ton,수량 1.75 기준,0,0,0,0,1.75,1.75,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타16,ton,수량 1.5 기준,0,0,0,0,1.5,1.5,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타17,ton,수량 0.13 기준,0,0,0,0,0.13,0.13,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타18,ton,수량 2 기준,0,0,0,0,2,2,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타19,ton,수량 1 기준,0,0,0,0,1,1,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타20,ton,수량 2.26 기준,0,0,0,0,2.26,2.26,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타21,ton,수량 0.49 기준,0,0,0,0,0.49,0.49,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타22,ton,수량 3.3 기준,0,0,0,0,3.3,3.3,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타23,ton,수량 0.66 기준,0,0,0,0,0.66,0.66,1,0,1
플랜트설비공사,수력발전 기계설비,,13-6-17 Tainter Gate Anchorage 제관,기타24,ton,수량 14.3 기준,0,0,0,0,14.3,14.3,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기계기사플랜트기계설치공플랜트제관공플랜트용접공측량사철골공비계공특별인부,톤,수량 0.58 기준,0,0,0,0,0.58,0.58,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타1,톤,수량 2.33 기준,0,0,0,0,2.33,2.33,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타2,톤,수량 1.58 기준,0,0,0,0,1.58,1.58,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타3,톤,수량 2.14 기준,0,0,0,0,2.14,2.14,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타4,톤,수량 0.11 기준,0,0,0,0,0.11,0.11,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타5,톤,수량 0.05 기준,0,0,0,0,0.05,0.05,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타6,톤,수량 1.78 기준,0,0,0,0,1.78,1.78,1,0,1
플랜트설비공사,제철기계설비,,13-7-1 고로본체 및 부속기기 설치,기타7,톤,수량 3.67 기준,0,0,0,0,3.67,3.67,1,0,1
플랜트설비공사,제철기계설비,,13-7-2 노정장입 장치 기기 설치,기계기사플랜트기계설치공플랜트제관공플랜트용접공측량사철골공비계공특별인부계,톤,수량 0.47 기준,0,0,0,0,0.47,0.47,1,0,1
플랜트설비공사,제철기계설비,,13-7-2 노정장입 장치 기기 설치,기타1,톤,수량 3.14 기준,0,0,0,0,3.14,3.14,1,0,1
